,target,source,dialect,region,speaker,utterance
4803,False,radioambulante,Dominican,Caribbean,[Genaro]: ,"Somos todos y todas Juliana. No importa que seamos, eh, hijos de inmigrantes haitianos o de dominicanos. No importa."
4804,False,radioambulante,Dominican,Caribbean,[Reportaje]: ,"La sentencia fue el resultado de un recurso de amparo que interpuso la joven de ascendencia haitiana Juliana Deguis cuando intentó sacar su cédula de identidad y, en cambio, le incautaron su acta de nacimiento."
4809,False,radioambulante,Dominican,Caribbean,[Genaro]: ,"Es una persona que no existe, jurídicamente. Es una persona vulnerable, una persona en alto riesgo, de manera permanente. Y si no tiene derecho a la… a la nacionalidad, y no tiene ninguna otra na… otra opción de otra nacionalidad, ¿cómo se convierte? En apátrida."
4814,False,radioambulante,Dominican,Caribbean,[Periodista]:,"Y este decreto presidencial tampoco cambia los prejuicios de un sector de la sociedad dominicana, como los de esta señora que salió grabada en una manifestación nacionalista a finales del 2014. "
4817,False,radioambulante,Dominican,Caribbean,[Señora nacionalista]:,"Muchos otros no han tenido la misma suerte. Según Reconocido, una organización que se dedica a ayudar a descendientes de haitianos, un plan de normalización para personas como Juliana no ha tenido el efecto esperado.  Más de 40.000 personas aún no han podido resolver sus casos. "
4818,False,radioambulante,Dominican,Caribbean,[Señora nacionalista]:,"Agradecemos la ayuda del abogado Manuel Dandré, Juan Alberto Vill y el periodista Panky Corcino."
4829,False,radioambulante,Colombian,South America,[Diana]: ,"Me pareció, pues, un poco vulgar y me dejó, pues, bastante intrigada. Me “shockea” un poco el tema de que haya gente que de verdad admira algunas cosas del"
4830,False,radioambulante,Colombian,South America,[Diana]: ,"Pero mis reservas no son lo central aquí. Para mucha gente, muchos Colombianos e incluso muchos paisas, Escobar es un mito. Un ídolo. La muerte que causó, el daño, los traumas… nada de eso figura. Es como si se hablara de un personaje ficticio, un Robin Hood, un personaje de un show de Netflix…   "
4831,False,radioambulante,Colombian,South America,[Personaje Pablo Escobar]: ,Ustedes eligen: plata o plomo. 
4832,False,radioambulante,Colombian,South America,[Personaje Pablo Escobar]: ,"Entonces, entender cómo funcionan estos recorridos no nos pareció suficiente. Se queda corto. Decidimos investigar también la historia de Medellín que se cuenta en estos “narco tours”, y cómo Pablo Escobar sigue estando en la memoria de una ciudad que no sabe bien cómo lidiar con ese fantasma. "
4833,False,radioambulante,Colombian,South America,[Personaje Pablo Escobar]: ,"Cuando Pablo Escobar murió, en el 93, esa ola de violencia disminuyó. "
4846,False,radioambulante,Colombian,South America,[Elkin]:," Pero ellos son engañados. ¿En qué sentido? Que todos, absolutamente todos, vienen y les cuentan historias distintas, historias que no son, cosas que no pasaron. "
4866,False,radioambulante,Colombian,South America,[Mauricio Builes]: ,Ellos querían conocer de primera mano por qué Popeye era una persona tan popular en Colombia sabiendo que había sido un sicario. 
4868,False,radioambulante,Colombian,South America,[Mauricio]: ,"Porque fue tal la correría de personas detrás de Popeye abrazándolo, piqueándolo, pidiéndole autógrafos, "
4871,False,radioambulante,Colombian,South America,[Mauricio]: ,No sé cómo hizo para soportar tanto tiempo. A mí 4 horas de recorrido se me hicieron eternas. 
4874,False,radioambulante,Colombian,South America,[Mujer 1]: ,Víctima del secuestro.
4879,False,radioambulante,Colombian,South America,[Mauricio]: ,"Nosotros, en Medellín, estamos encartados con la memoria de Pablo Escobar. O sea, no sabemos qué hacer, no sabemos cómo manejarlo, y no hemos empezado."
4881,False,radioambulante,Colombian,South America,[Mauricio]: ,Y tienen razón. Aunque no es la historia completa. 
4885,False,radioambulante,Puertorican,Caribbean,[Hombre]: ,No se han saludado… 
4887,False,radioambulante,Puertorican,Caribbean,[Tilden]: ,"La pregunta es que si alguna vez te habían acariciado, en algún momento, porque, pues, nosotros en la juventud, normalmente, en algún momento nos picaron las avispas, o nos picaron las abejas…"
4894,False,radioambulante,Puertorican,Caribbean,[Aíxa]: ,"Es la clásica amarilla con rayas negras, que se dedica a recoger polen y néctar para convertirlo en miel dentro de su colmena. "
4897,False,radioambulante,Puertorican,Caribbean,[Aíxa]: ,Pretendían hacer un cruce para sacar lo mejor de los dos mundos.
4913,False,radioambulante,Puertorican,Caribbean,[Tugrul]: ,"Sí, suena… suena bastante mal. Sí."
4914,False,radioambulante,Puertorican,Caribbean,[Tugrul]: ,"Al poco tiempo estas abejas se empezaron a mover, eh, en una tasa de como 100 kilómetros al año."
4916,False,radioambulante,Puertorican,Caribbean,[Periodista]: ,Y abejas africanizadas atacaron las instalaciones de la Secretaría de Educación de Campeche. ¡Hay heridos!
4918,False,radioambulante,Puertorican,Caribbean,[Locutor 1]: ,"No, vamos a tener que nosotros también salir corriendo."
4920,False,radioambulante,Puertorican,Caribbean,[Periodista]: ,Más de 1.000 ponzoñas de abejas africanizadas incrustadas en todo el cuerpo terminaron con la vida de un anciano de 84 años.
4924,False,radioambulante,Puertorican,Caribbean,[Tugrul]: ,Y significa que van a estar en un encontronazo continuo con gente. 
4925,False,radioambulante,Puertorican,Caribbean,[Tugrul]: ,"Y al principio sí eran, como en otros sitios, asesinas…"
4926,False,radioambulante,Puertorican,Caribbean,[Tugrul]: ,El último es un niño pequeño que mataron las abejas.
4928,False,radioambulante,Puertorican,Caribbean,[Hermes]: ,"Llamaban a Manejo de Emergencias, como hacen ahora mismo, y Manejo de Emergencias rápido iban y “pum pum”: les echaban agua con jabón, y las mataban."
4934,False,radioambulante,Puertorican,Caribbean,[Aíxa]: ,"Y es una garrapata que es del tamaño de un alfiler, que se le pega en… en el torso y se la va… le va chupando la hemolinfa."
4935,False,radioambulante,Puertorican,Caribbean,[Aíxa]: ,"Puede limpiar ella misma los ácaros. Ella los coge con la… con la boca, les pica la cabeza y los bota. O sea, tiene una facilidad… Y el ácaro es vector de virus…"
4948,False,radioambulante,Puertorican,Caribbean,[Comercial]: ,"Este podcast de NPR y el siguiente mensaje son patrocinados por Sleep Number. Sleep Number te ofrece camas que se adaptan, en ambos lados, a tu posición ideal. Sus nuevas camas son tan inteligentes que automáticamente se ajustan para mantenerte a ti y a tu pareja cómodos durante toda la noche. Averigua por qué 9 de cada 10 de los que usan Sleep Number lo recomiendan. Visita Sleep Number.com para encontrar una tienda cerca de ti. "
4950,False,radioambulante,Puertorican,Caribbean,[Hermes]: ,"Fui sargento, fui teniente, fui capitán… "
4953,False,radioambulante,Puertorican,Caribbean,[Hermes]:, Y de regreso a trabajar a la cárcel de máxima seguridad de Puerto Rico.
4959,False,radioambulante,Puertorican,Caribbean,[Hermes]: ,Y empezaron los agentes de… de Manejo de Emergencias a matar abejas…
4962,False,radioambulante,Puertorican,Caribbean,[Hermes]: ,"Porque si esa colmena se rescató es una colmena más que se suma al ambiente, y… nosotros, pues, tenemos la… la oportunidad de reintegrarla a… a otra área que no tengan abejas."
4970,False,radioambulante,Puertorican,Caribbean,[Periodista]: ,"Según las autoridades, el huracán María es probablemente el más peligroso de la historia moderna del territorio caribeño."
4992,False,radioambulante,Puertorican,Caribbean,[Tugrul]:, En ese proceso puede haber muerto la reina…
4999,False,radioambulante,Puertorican,Caribbean,[José Pacheco]: ,"Aquí en la lucha, ya tempranito."
5003,False,radioambulante,Puertorican,Caribbean,[Hermes]: ,"Vamos a ver qué es lo que hay ahí, ¿está bien? Vamos a vestirnos…"
5016,False,radioambulante,Puertorican,Caribbean,[Yolanda]:, Dentro.
5030,False,radioambulante,Puertorican,Caribbean,[Hermes]: ,"A muchos en la isla no les va tan bien.  Según la Autoridad de Energía Eléctrica de Puerto Rico, a principios de mayo aún quedaban más de 25 mil personas sin luz en la isla. El proceso de recibir ayuda para la reconstrucción de casas también va más lento de lo que se esperaba. Para el mes de marzo del 2018, FEMA había recibido más de un millón de solicitudes de ayuda, pero un 60 por ciento de esas solicitudes han sido negadas.  "
5035,False,radioambulante,Colombian,South America,[Nohemí]: ,"Yo seguramente nunca había montado en un bus, porque eso olía muchísimo a gasolina y yo me mareé. Yo trasboque, o sea, yo venía muy mal. "
5037,False,radioambulante,Colombian,South America,Nohemí: ,"Cuando llegué, yo llegué al barrio Los Alcáceres, y vi a la bruja esa. Esa señora era terrible, era una… bruja, era una bruja."
5040,False,radioambulante,Colombian,South America,[Mónica]: ,"Ehm, para mí Nohemí siempre estuvo ahí… Eh, Nohemí eeh… está en mis recuerdos desde siempre…"
5059,False,radioambulante,Colombian,South America,[Mónica]: ,"Siempre tenía ese mugre en el fondo de mi corazón y siempre surgía en los momentos más… más increíbles… No era… no era muy a menudo, era muy de vez en cuando, era algo que siempre terminaba confesando: esto fue lo que hicimos en mi familia, esto fue lo que hizo mi madre y… y esto fue lo que hicimos nosotros, después. Que dejamos eso así. Eso, esa confesión, siempre volvía…"
5074,False,radioambulante,Colombian,South America,[Nohemí]: ,"Entonces, ella un día me llamó y me dijo: “Mico”… Me dijo: “Mico, yo necesito que tú me digas una cosa: ¿mi papá te violó?”."
5076,False,radioambulante,Colombian,South America,[Mónica]:,Su pregunta 
5082,False,radioambulante,Colombian,South America,[Mónica]: ,Lo que les preocupaba era lo que eso podría costar.
5086,False,radioambulante,Colombian,South America,[Mónica]: ,"Y… Y ya, teniendo mi testimonio y mi… y mi colaboración, ya… ya es otra cosa. Me dijo: “Si tú me ayudas, pues claro que sí, yo los denuncio”. Yo le dije: “Yo creo que sí deberías hacerlo, y eso es lo que te ofrezco: que yo te apoyo”."
5089,False,radioambulante,Colombian,South America,[Nohemí]: ,"Cuando encuentro la partida de bautismo, oh sorpresa que mi nombre no es Nohemí por ningún lado, sino María Arias."
5092,False,radioambulante,Colombian,South America,[Ximena]: ,"En los testimonios que dieron Eunice y Vitaliano a la corte, la frase “obra de caridad” se repite varias veces. Eunice declara que no la puso de empleada porque "
5095,False,radioambulante,Colombian,South America,[Periodista]:," La Corte Constitucional condenó a una familia de Anzoátegui, Tolima, a decirle…"
5100,False,radioambulante,Colombian,South America,[Nohemí]: ,[
5104,False,radioambulante,US,North & Central America,[Alejandro]: ,Los jueces y las cortes también toman otras decisiones. Entre ellas: definen los… las fianzas.
5105,False,radioambulante,US,North & Central America,[Alejandro]: ,"Pero después de analizar los datos que les compartió el Departamento de Justicia, Inti y Alejandro se dieron cuenta que el sistema de las fianzas es tan arbitrario como el de los asilos."
5106,False,radioambulante,US,North & Central America,[Alejandro]: ,"Escucha bien. Te pueden detener por exactamente lo mismo —la misma infracción, la misma sospecha—, pero en Los Ángeles, tu fianza será 3 veces más."
5109,False,radioambulante,US,North & Central America,[Alejandro]: ,Y nos llevamos la buena noticia de que muchas personas quisieron compartirnos su historia.
5120,False,radioambulante,US,North & Central America,[Mujer 3]: ,Mi mamá… Mi mamá junto con mi hermana sacaron un préstamo en Guatemala y se lo mandaron a mi compadre…
5123,False,radioambulante,US,North & Central America,[Inti]: ,Ajá.
5133,False,radioambulante,US,North & Central America,[Alejandro]: ,"Si yo tuviera un problema con la ley, eh, y un juez me da la fianza, y…. y yo… yo no tengo dinero para pagarla, estas tiendas de… de "
5134,False,radioambulante,US,North & Central America,[Alejandro]: ,"Entonces, el servicio que da Libre by Nexus es que se vuelve el titular de la fianza del inmigrante… "
5142,False,radioambulante,US,North & Central America,[Inti]: ,"Y al ver estos números tan amp… O sea, con una división tan… una diferencia tan amplia, ehhh bueno, eso levanta una sospecha de que aquí tal vez están haciendo lo que les da la gana."
5143,False,radioambulante,US,North & Central America,[Inti]: ,"Estuvimos en la Corte de Inmigración de Krome, aquí en… en Miami. Y cada vez que se hacía un arreglo entre el abogado del… del Estado y el abogado que está representando al… al detenido, siempre decían $3.500 dólares. Y era eso: como que ni se discutía."
5146,False,radioambulante,US,North & Central America,[Inti]: ,El primero dice que es tener una… una dirección fija en Estados Unidos. El segundo es cuánto tiempo ha tenido residencia en Estados Unidos. 
5148,False,radioambulante,US,North & Central America,[Inti]: ,"Nosotros estamos hablando mucho de montos y hay que pensar que un inmigrante indocumentado, primero que todo, no tiene un permiso para conseguir un trabajo. ¿De dónde va a sacar $5.000 o $17.000 dólares para pagar una fianza?"
